API Well Number,County,Company Name,API Hole Number,Sidetrack,Completion,Well Type,Production Field Name,Well Status,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, MCF","Water Produced, bbl",Reporting Year,Location 1
31013127630000,13,Great Lakes Energy Partners,12763,0,0,GD,Lakeshore,AC,Dutton 1,Westfield,Medina,12,1874,0,2000,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013137120000,13,L. W. Resources,13712,0,0,GD,Lakeshore,IN,Yerico #2,Dunkirk,Medina,0,0,0,1988,"Dunkirk, NY
(42.487243753000485, -79.33577835999967)"
31013179040000,13,Great Lakes Energy Partners,17904,0,0,GD,Lakeshore,AC,"Rice, M 1",Chautauqua,Medina,12,1428,0,1998,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31009223230000,9,Great Lakes Energy Partners,22323,0,0,GD,Lakeshore,UN,Countryside #2,Leon,Medina,12,3746,0,1994,"Leon, NY
(42.29338150400048, -79.01635918699964)"
31099195740000,99,"Columbia Natural Resources, Inc.",19574,0,0,GD,Fayette-Waterloo,AC,Kime 2550,Fayette,Queenston,12,6132,0,1991,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31101120160000,101,"Warriner, Wayne",12016,0,0,GW,Jackson Hill,AC,Warriner An-1,Greenwood,Penny,12,1200,0,1987,"Greenwood, NY
(42.13706172700046, -77.64799728299965)"
31037152640000,37,United States Gypsum Co.,15264,0,0,GD,Huron Creek,AC,Danser #2,Pembroke,Medina,12,227,0,1999,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31051174060000,51,"Lenape Resources, Inc.",17406,0,0,GD,Uhley Corners-Caledonia,AC,Walton 181,York,Medina,12,208,0,1993,"York, NY
(43.20406110900046, -76.93921900099963)"
31009172410000,9,"Chase, Ronald E. & Karen V.",17241,0,0,GD,Lakeshore,AC,Ackley #1,Dayton,Medina,0,175,0,1991,"Dayton, NY
(42.41671428500047, -78.97703918699966)"
31013144920000,13,"Swartout, Bernice J.",14492,0,0,GD,Lakeshore,AC,"Swartout, B #1",Westfield,Medina,9,3072,120,1988,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31009180750000,9,"Texas Keystone, Inc.",18075,0,0,GD,Lakeshore,AC,M Salisbury #1,Otto,Medina,12,2151,0,1991,"Otto, NY
(42.356452499000454, -78.83082631199966)"
31029191540000,29,"Stedman Energy, Inc.",19154,0,0,GD,Brant-Eden,AC,Wheelock-Turnbull 4,Brant,Medina,12,5281,155,1999,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31029223020000,29,Belden & Blake Corporation,22302,0,0,GD,Brant-Eden,AC,Catalano L #1,Brant,Medina,10,11185,303,1993,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31051173120000,51,"Lenape Resources, Inc.",17312,0,0,GD,Uhley Corners-Caledonia,IN,Doolittle 106,York,Medina,0,0,0,1993,"York, NY
(43.20406110900046, -76.93921900099963)"
31009107700000,9,Belden & Blake Corporation,10770,0,0,GD,Lakeshore,AC,Marek Brothers 2,Otto,Medina,12,2263,0,1988,"Otto, NY
(42.356452499000454, -78.83082631199966)"
31013127010000,13,"GFS Energy, Inc.",12701,0,0,GD,Lakeshore,AC,Stranz #1,Dunkirk City,Medina,0,0,0,1994,"Dunkirk City, NY
(42.487243753000485, -79.33577835999967)"
31013117200000,13,"Lenape Resources, Inc.",11720,0,0,GD,Lakeshore,AC,Spindler 354,Arkwright,Medina,12,1564,70,1990,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31029221060000,29,Belden & Blake Corporation,22106,0,0,GD,Lakeview,AC,Braasch; D #1,Evans,Medina,2,28509,309,1991,"Evans, NY
(42.69834088200048, -78.94540989999967)"
31013148280000,13,L. W. Resources,14828,0,0,GD,Lakeshore,AC,P Peterson 2,Gerry,Medina,12,3716,0,1986,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31029187430000,29,Belden & Blake Corporation,18743,0,0,GD,Concord,AC,Greenburg #1,Concord,Medina,12,1109,0,1998,"Concord, NY
(42.53582208600045, -78.71790859699968)"
31037194460000,37,United States Gypsum Co.,19446,0,0,GD,Indian Falls,AC,Diver #2,Pembroke,Medina,0,0,0,1985,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31013166220000,13,Great Lakes Energy Partners,16622,0,0,GD,Lakeshore,AC,D & C 1,Gerry,Medina,11,2602,62,1993,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31013167110000,13,Great Lakes Energy Partners,16711,0,0,GD,Lakeshore,AC,NYSRA #5-21,Chautauqua,Medina,12,2903,8,1992,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013178370000,13,"Stedman Energy, Inc.",17837,0,0,GD,Lakeshore,AC,NYSRA #1-7,Charlotte,Medina,10,1200,0,1992,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31037151690000,37,United States Gypsum Co.,15169,0,0,GD,Huron Creek,AC,Jericho Lake #1,Darien,Medina,12,1816,0,1999,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31009208900000,9,Fault Line Oil Corp.,20890,0,0,GD,Chaffee-Arcade,AC,Grove Street #1,Yorkshire,Medina,12,6828,0,1993,"Yorkshire, NY
(42.530221532000496, -78.47539655699967)"
31029178820000,29,"Cotton Well Drilling Co., Inc.",17882,0,0,GD,Brant-Eden,AC,Sessana #1,Eden,Medina,12,1305,0,1988,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31013197590000,13,Great Lakes Energy Partners,19759,0,0,GD,Lakeshore,AC,"Stewart, R #3",Hanover,Medina,11,1747,53,1993,"Hanover, NY
(42.963563303000456, -75.37938870499966)"
31009169640000,9,"Texas Keystone, Inc.",16964,0,0,GD,Lakeshore,AC,"Allen, W #1",Persia,Medina,10,7820,0,1989,"Persia, NY
(42.3847813000005, -78.93615603399968)"
31037041750000,37,"Reserve Gas Co., Inc.",4175,0,0,GD,Alden-Lancaster,AC,Trybuskiewicz 1,Darien,Medina,12,306,0,1989,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31009167230000,9,Eastern American Energy Corp.,16723,0,0,GD,Lakeshore,AC,Meade #1,Randolph,Medina,12,4577,0,1990,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31013181940000,13,Great Lakes Energy Partners,18194,0,0,GD,Lakeshore,AC,"Nord,N 2",Ellington,Devonian Shale,12,2720,18,1992,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31051041510000,51,"Ardent Resources, Inc.",4151,0,0,GD,Leicester,AC,Smith N834,Leicester,Medina,12,319,,2000,"Leicester, NY
(42.7719921900005, -77.89395719199968)"
31051144910000,51,Donovan Brothers,14491,0,0,GE,Dansville,AC,Donovan Farm 1,West Sparta,Medina,12,0,0,1993,"West Sparta, NY
(41.144562222000445, -73.86427798599965)"
31013158170000,13,"Cotton Well Drilling Co., Inc.",15817,0,0,GD,Lakeshore,AC,Ee 3 Martin I,Sheridan,Medina,12,1842,0,1989,"Sheridan, NY
(42.48838573900048, -79.23725606999966)"
31029217660000,29,"Weil Resources, Inc.",21766,0,0,GE,Central Wales,IN,Hitchings #2a,Aurora,Onondaga,12,44,0,1993,"Aurora, NY
(42.75771390300048, -76.70292830999966)"
31013170390000,13,L. W. Resources,17039,0,0,GD,Lakeshore,IN,P Johnson #2,Gerry,Medina,0,0,,2000,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31013102530000,13,Belden & Blake Corporation,10253,0,0,GD,Lakeshore,AC,Becker 25,Portland,Medina,12,1781,0,1998,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31009171800000,9,Seneca Resources Corp.,17180,0,0,GD,Lakeshore,AC,Pagett #224,Dayton,Medina,12,1960,14,1993,"Dayton, NY
(42.41671428500047, -78.97703918699966)"
31029211270000,29,Evans-Brant School District,21127,0,0,GE,Lakeview,AC,Lakeshore Central #3,Evans,Medina,12,2128,57,1993,"Evans, NY
(42.69834088200048, -78.94540989999967)"
31121172310000,121,"Lenape Resources, Inc.",17231,0,0,GD,Leicester,AC,Taylor Farms #118,Covington,Medina,12,1631,0,1999,"Covington, NY
(42.85338743300048, -78.01028721099965)"
31037196320000,37,United States Gypsum Co.,19632,0,0,GD,Indian Falls,AC,"Dunham, L. #1",Batavia City,Medina,12,3133,74,1987,"Batavia City, NY
(42.99836355800045, -78.18823639699963)"
31013181100000,13,Great Lakes Energy Partners,18110,0,0,GD,Lakeshore,AC,"Lookabaugh, R 1",Ellington,Medina,8,3077,0,1989,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31013180360000,13,"Stedman Energy, Inc.",18036,0,0,GD,Lakeshore,AC,"Muller, L #1a",Ellery,Medina,12,7315,190,1994,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31013170860000,13,"Nornew, Inc.",17086,0,0,GD,Lakeshore,AC,Pollock Unit #1,Kiantone,Medina,0,6116,50,1991,"Kiantone, NY
(42.02199943500045, -79.19809619699964)"
31121172940000,121,"Clark, Donald C",17294,0,0,GD,Leicester,AC,D C Clark 01,Perry,Medina,12,23130,0,1987,"Perry, NY
(42.719613163000474, -78.00549933199966)"
31029159160000,29,Belden & Blake Corporation,15916,0,0,GD,Concord,AC,Carr#2,Concord,Medina,11,1402,0,1999,"Concord, NY
(42.53582208600045, -78.71790859699968)"
31013102890000,13,Great Lakes Energy Partners,10289,0,0,GD,Lakeshore,AC,Deakin 1,Portland,Medina,12,1712,0,1995,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013128800000,13,Great Lakes Energy Partners,12880,0,0,GD,Lakeshore,AC,Baran 1,Westfield,Medina,12,643,3,1995,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013185800000,13,"Kastle Resources Enterprises, Inc.",18580,0,0,GD,Lakeshore,AC,Nero #1,Ellington,Medina,7,2422,0,1987,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31029208910000,29,"Subsea Oil & Gas, Inc.",20891,0,0,GD,Brant-Eden,AC,Castle 1,Brant,Medina,12,5405,50,1991,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013177460000,13,"Stedman Energy, Inc.",17746,0,0,GD,Lakeshore,AC,Strom H. #1,Ellery,Medina,9,5036,0,1989,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31013193820000,13,"Stedman Energy, Inc.",19382,0,0,GD,Lakeshore,AC,Ponderosa-Frontier 1,Cherry Creek,Medina,3,265,0,1993,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31029157610000,29,"Gernatt Asphalt Products, Inc.",15761,0,0,GD,Sardinia,IN,Benz #1,Concord,Medina,12,742,0,1998,"Concord, NY
(42.53582208600045, -78.71790859699968)"
31013114270000,13,Belden & Blake Corporation,11427,0,0,GD,Lakeshore,AC,Shoemaker 316,Stockton,Medina,0,0,0,1985,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31037196940000,37,United States Gypsum Co.,19694,0,0,GD,Huron Creek,AC,"Bontrager, E. 1",Darien,Medina,12,4318,23,1995,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31009171050000,9,Great Lakes Energy Partners,17105,0,0,GD,Ellicotville,AC,"Wulff, E 1",Ellicottville,Medina,0,0,0,1990,"Ellicottville, NY
(42.27552136300045, -78.67174645199964)"
31051175180000,51,"Lenape Resources, Inc.",17518,0,0,GD,Uhley Corners-Caledonia,AC,Musshafen-Hill 1 (244),York,Medina,12,577,0,1994,"York, NY
(43.20406110900046, -76.93921900099963)"
31013137690000,13,Belden & Blake Corporation,13769,0,0,GD,Lakeshore,AC,Zennes 561,Chautauqua,Medina,12,1876,17,1991,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31121160570000,121,United States Gypsum Co.,16057,0,0,GD,Sheldon,IN,"Kirsch, R. #2",Sheldon,Medina,6,21,0,1998,"Sheldon, NY
(42.7372410640005, -78.41924809699964)"
31013136920000,13,"Briggs, Diane M.",13692,0,0,GD,Lakeshore,AC,1 Briggs,Sheridan,Medina,8,559,1,1990,"Sheridan, NY
(42.48838573900048, -79.23725606999966)"
31009180770000,9,"Texas Keystone, Inc.",18077,0,0,GD,Lakeshore,AC,Gardiner #1,Otto,Medina,12,366,0,1993,"Otto, NY
(42.356452499000454, -78.83082631199966)"
31009167230000,9,Eastern American Energy Corp.,16723,0,0,GD,Lakeshore,AC,Meade #1,Randolph,Medina,12,2555,28,1991,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31099213540000,99,Columbia Natural Resources  LLC,21354,0,0,GE,Fayette-Waterloo,AC,Freir 1210,Fayette,Queenston,12,3319,0,1995,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31013128470000,13,"Alumax Extrusions, Inc.",12847,0,0,GD,Lakeshore,UN,Alumax 1,Dunkirk,Medina,0,0,0,1994,"Dunkirk, NY
(42.487243753000485, -79.33577835999967)"
31029122870000,29,Belden & Blake Corporation,12287,0,0,GD,Lakeview,AC,Hecht 1379,Brant,Medina,12,1675,31,1991,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31029208630000,29,Frontier Central School,20863,0,0,GD,Orchard Park-Hamburg,AC,Frontier Middle #1,Hamburg,Medina,12,2406,0,1997,"Hamburg, NY
(42.71606257200045, -78.83210809599967)"
31013155660000,13,Great Lakes Energy Partners,15566,0,0,GD,Lakeshore,AC,"Kopta, A 4",Chautauqua,Medina,12,48772,0,1986,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31029147620000,29,Seneca Resources Corp.,14762,0,0,GD,North Collins,AC,Andres(Niefergold)#1178-I,North Collins,Medina,10,1221,4,1994,"North Collins, NY
(42.59468150000049, -78.94094821499965)"
31029200610000,29,"GFS Energy, Inc.",20061,0,0,GD,Brant-Eden,AC,Sessana #2,Eden,Medina,12,3179,0,1993,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31029169030000,29,"Subsea Oil & Gas, Inc.",16903,0,0,GD,Lakeview,IN,Russo#2,Evans,Medina,0,0,,2000,"Evans, NY
(42.69834088200048, -78.94540989999967)"
31013119010000,13,Belden & Blake Corporation,11901,0,0,GD,Lakeshore,AC,Monette 427,Stockton,Medina,12,2402,0,1993,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31037196560000,37,United States Gypsum Co.,19656,0,0,GD,Huron Creek,AC,"George, M. #1",Darien,Medina,12,516,0,1993,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013159370000,13,Great Lakes Energy Partners,15937,0,0,GD,Lakeshore,AC,NYSRA #3-5,Chautauqua,Medina,12,2966,0,1990,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31009168510000,9,"Nornew, Inc.",16851,0,0,GD,Lakeshore,IN,Loomis #1,Randolph,Medina,11,1329,0,1994,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31029180170000,29,"Weil Resources, Inc.",18017,0,0,GD,Orchard Park-Hamburg,AC,Chapman No 1,Hamburg,Medina,12,4853,0,1993,"Hamburg, NY
(42.71606257200045, -78.83210809599967)"
31013127120000,13,Great Lakes Energy Partners,12712,0,0,GD,Lakeshore,AC,Bolling 1,Dunkirk,Medina,12,3263,0,1999,"Dunkirk, NY
(42.487243753000485, -79.33577835999967)"
31013111670000,13,Belden & Blake Corporation,11167,0,0,GD,Lakeshore,AC,Eimers 1,Westfield,Medina,12,1655,40,1998,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31037116230000,37,Clover Oil & Gas Co.,11623,0,0,GD,Alden-Lancaster,AC,Beal 1,Darien,Medina,12,1134,0,1995,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31069205380000,69,"Ardent Resources, Inc.",20538,0,0,GD,Unnamed,IN,Hansen 1,Geneva,Queenston,0,0,0,1997,"Geneva, NY
(42.866420037000466, -76.98208959099964)"
31069023400000,69,"Granby & Hemenway Gas Co., Inc",2340,0,0,GD,Naples,PA,Widmer 2,Naples,Marcellus,0,0,0,1987,"Naples, NY
(42.6152302640005, -77.40250632099963)"
31013147740000,13,Belden & Blake Corporation,14774,0,0,GD,Lakeshore,AC,Potter #1,Ripley,Medina,12,5384,0,1996,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013145910000,13,"Moon Brook Country Club, Inc.",14591,0,0,GD,Lakeshore,AC,"Moonbrook,Cc 1",Ellicott,Medina,0,0,0,1986,"Ellicott, NY
(42.8744233810005, -78.85339824199963)"
31029184340000,29,"Stedman Energy, Inc.",18434,0,0,GD,Brant-Eden,AC,Decarlo #1,Brant,Medina,12,949,0,1994,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013119580000,13,"GFS Energy, Inc.",11958,0,0,GD,Lakeshore,AC,Schmidt 1,Sheridan,Medina,4,1780,0,1988,"Sheridan, NY
(42.48838573900048, -79.23725606999966)"
31013021360000,13,Seneca Resources Corp.,2136,0,0,GD,Lakeshore,AC,Kruse(Kaczor)#1950-I,Sheridan,Medina,12,5027,15,1993,"Sheridan, NY
(42.48838573900048, -79.23725606999966)"
31099120520000,99,"Columbia Natural Resources, Inc.",12052,0,0,GD,Fayette-Waterloo,AC,Olsowske,Fayette,Queenston,4,128,0,1993,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31037173280000,37,"New York Gas & Oil Co, Inc.",17328,0,0,GD,Alden-Lancaster,AC,Darien Lake State Park 18,Darien,Medina,12,9818,0,1985,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013164820000,13,"Lenape Resources, Inc.",16482,0,0,GD,Lakeshore,AC,Endress 623,Westfield,Medina,12,213,0,1999,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013220300000,13,"Resource America, Inc.",22030,0,0,GD,Lakeshore,AC,Lescynski #4,Sherman,Medina,12,3533,301,1993,"Sherman, NY
(42.159343358000456, -79.59595849699963)"
31013158540000,13,Great Lakes Energy Partners,15854,0,0,GD,Lakeshore,PA,"Heslink,P 3",French Creek,Medina,9,3254,0,1986,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31123154060000,123,"Newman, Edgar F",15406,0,0,GE,North Penn Yan,IN,Havens Corner 1,Benton,Queenston,0,0,0,1998,"Benton, NY
(42.71756751200047, -77.04357874799967)"
31013186880000,13,Greenridge Oil Co.,18688,0,0,GD,Lakeshore,AC,Walker #1,Ripley,Medina,12,4664,0,1999,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013112950000,13,Belden & Blake Corporation,11295,0,0,GD,Lakeshore,AC,Yukon 367,Ripley,Medina,12,4276,0,1989,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013223810000,13,"Nornew, Inc.",22381,0,0,GD,Lakeshore,AC,Goggin 1,Kiantone,Medina,2,5643,0,1993,"Kiantone, NY
(42.02199943500045, -79.19809619699964)"
31037216970000,37,"Subsea Oil & Gas, Inc.",21697,0,0,GD,Alden-Lancaster,AC,Staebell 2,Pembroke,Medina,12,6310,0,1999,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31013184160000,13,"Chautauqua Energy,  Inc.",18416,0,0,GD,Lakeshore,AC,Nickerson 3,Clymer,Medina,11,4595,0,1989,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31029127570000,29,"Stedman Energy, Inc.",12757,0,0,GD,Brant-Eden,AC,Thomas Milius #1,Evans,Medina,11,918,,2000,"Evans, NY
(42.69834088200048, -78.94540989999967)"
31013197330000,13,"REI-NY, Inc.",19733,0,0,OW,Gerry-Charlotte,IN,Tompsett Unit 4,Gerry,Bass Island,6,1138,860,1995,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31037138530000,37,United States Gypsum Co.,13853,0,0,GD,Huron Creek,AC,Golding #1,Batavia City,Medina,12,4881,0,1989,"Batavia City, NY
(42.99836355800045, -78.18823639699963)"
31013183800000,13,Great Lakes Energy Partners,18380,0,0,GD,Lakeshore,AC,"Rhebergen, H #2",Clymer,Tully,12,6713,145,1992,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31029203970000,29,"Subsea Oil & Gas, Inc.",20397,0,0,GD,Brant-Eden,AC,Fox #2,Brant,Medina,12,828,0,1999,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31009197780000,9,Great Lakes Energy Partners,19778,0,0,GD,Lakeshore,AC,"Yoder, M #1",Conewango,Medina,12,2940,0,1994,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31013184420000,13,"Lenape Resources, Inc.",18442,0,0,GD,Lakeshore,AC,Leamer 677,Ripley,Medina,12,2428,54,1996,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31009201780000,9,Fault Line Oil Corp.,20178,0,0,GD,Chaffee-Arcade,AC,Kody William Unit 1,Yorkshire,Medina,12,2073,0,1993,"Yorkshire, NY
(42.530221532000496, -78.47539655699967)"
31101213010000,101,"Vandermark Exploration, Inc.",21301,0,0,GD,Painted Post,PA,Hamilton 1,Hornby,Oriskany,0,0,0,1993,"Hornby, NY
(42.244561999000496, -77.04657635599966)"
31029114170000,29,"Dresser Industrial Park, Inc.",11417,0,0,GD,Alden-Lancaster,IN,Fee 1,Lancaster,Medina,0,0,0,1998,"Lancaster, NY
(42.90039405300047, -78.67012970499968)"
31013118070000,13,Belden & Blake Corporation,11807,0,0,GD,Lakeshore,AC,Gould 1282,Dunkirk,Medina,0,1707,0,1998,"Dunkirk, NY
(42.487243753000485, -79.33577835999967)"
31013118790000,13,Belden & Blake Corporation,11879,0,0,GD,Lakeshore,AC,Barrett 399,Chautauqua,Medina,12,19351,85,1994,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013144000000,13,"Cotton Well Drilling Co., Inc.",14400,0,0,GD,Lakeshore,AC,3131 Thompson,Westfield,Medina,12,2262,40,1992,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31029144360000,29,"Small, Louis E.",14436,0,0,GD,Lakeview,AC,Mascio 1,Marilla,Medina,12,100,0,1995,"Marilla, NY
(42.83851105500048, -78.55520668799966)"
31009207190000,9,Fault Line Oil Corp.,20719,0,0,GD,Chaffee-Arcade,AC,Kester Et.Al. #1,Yorkshire,Medina,12,2939,1,1990,"Yorkshire, NY
(42.530221532000496, -78.47539655699967)"
31009169120000,9,Great Lakes Energy Partners,16912,0,0,GD,Ellicotville,AC,"Ploetz E, #9",Ellicottville,Medina,10,874,0,1990,"Ellicottville, NY
(42.27552136300045, -78.67174645199964)"
31013186580000,13,"Kastle Resources Enterprises, Inc.",18658,0,0,GD,Lakeshore,IN,Bly #3,Ellington,Medina,12,65,0,1996,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31037204890000,37,United States Gypsum Co.,20489,0,0,GD,Bethany,AC,Lor-Rob Dairy #10 (6606),Bethany,Medina,10,2292,93,1992,"Bethany, NY
(42.91424359000047, -78.19239885099967)"
31037204930000,37,United States Gypsum Co.,20493,0,0,GD,Huron Creek,AC,"Hiebler, P. #1",Darien,Medina,12,876,0,1992,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31029048640000,29,Clover Oil & Gas Co.,4864,0,0,GD,Alden-Lancaster,AC,Cornwell #51,Alden,Medina,12,997,0,1993,"Alden, NY
(42.90013055000048, -78.49091643399964)"
31013126100000,13,Belden & Blake Corporation,12610,0,0,GD,Lakeshore,AC,Boyd 524,Stockton,Medina,12,2681,59,1998,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31029211760000,29,"Cotton Well Drilling Co., Inc.",21176,0,0,GD,North Collins,AC,Kurtzworth #1,Concord,Medina,12,649,0,1998,"Concord, NY
(42.53582208600045, -78.71790859699968)"
31013146330000,13,"Zent, Norman J. & Karen",14633,0,0,GD,Lakeshore,AC,"Nutbrown,G 1",Westfield,Medina,1,3,0,1989,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013148590000,13,Great Lakes Energy Partners,14859,0,0,GD,Lakeshore,AC,Aldewein Acres 1,Westfield,Medina,12,1470,0,1996,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31029649120000,29,"Weil Resources, Inc.",64912,0,0,GD,East Aurora,AC,Fee #3,Aurora,Akron,0,2574,0,1991,"Aurora, NY
(42.75771390300048, -76.70292830999966)"
31003603490000,3,"Alma Gas, Inc.",60349,0,0,GD,Sharon,AC,Moore 2104,Alma,Upper Devonian,12,371,0,1995,"Alma, NY
(42.01271066300046, -78.05476991799964)"
31029149090000,29,National Fuel Gas Supply Corp.,14909,0,0,GD,North Collins,PA,Sixt 1249,North Collins,Medina,0,0,0,1990,"North Collins, NY
(42.59468150000049, -78.94094821499965)"
31013164790000,13,Belden & Blake Corporation,16479,0,0,GD,Lakeshore,AC,Ossman Bros. #620,Westfield,Medina,12,3755,0,1990,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013139820000,13,Great Lakes Energy Partners,13982,0,0,GD,Lakeshore,AC,Proctor 1,Ripley,Devonian Shale,12,24,0,1999,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
